nivel,codigo_municipio,nome_municipio,uf,ano,forma_declaracao_idade,sexo,faixa_etaria,populacao
MU,2507507,João Pessoa,PB,2022,Total,Total,25 a 29 anos,66089.0
MU,2507507,João Pessoa,PB,2022,Total,Total,25 anos,13127.0
MU,2507507,João Pessoa,PB,2022,Total,Total,26 anos,13290.0
MU,2507507,João Pessoa,PB,2022,Total,Total,27 anos,13654.0
MU,2507507,João Pessoa,PB,2022,Total,Total,28 anos,13347.0
MU,2507507,João Pessoa,PB,2022,Total,Total,29 anos,12671.0
MU,2507507,João Pessoa,PB,2022,Total,Total,30 a 34 anos,66602.0
MU,2507507,João Pessoa,PB,2022,Total,Total,30 anos,13432.0
MU,2507507,João Pessoa,PB,2022,Total,Total,31 anos,12477.0
MU,2507507,João Pessoa,PB,2022,Total,Total,32 anos,13050.0
MU,2507507,João Pessoa,PB,2022,Total,Total,33 anos,13762.0
MU,2507507,João Pessoa,PB,2022,Total,Total,34 anos,13881.0
MU,2507507,João Pessoa,PB,2022,Total,Total,35 a 39 anos,70608.0
MU,2507507,João Pessoa,PB,2022,Total,Total,35 anos,14555.0
MU,2507507,João Pessoa,PB,2022,Total,Total,36 anos,14513.0
MU,2507507,João Pessoa,PB,2022,Total,Total,37 anos,13826.0
MU,2507507,João Pessoa,PB,2022,Total,Total,38 anos,13726.0
MU,2507507,João Pessoa,PB,2022,Total,Total,39 anos,13988.0
MU,2507507,João Pessoa,PB,2022,Total,Total,40 a 44 anos,68409.0
MU,2507507,João Pessoa,PB,2022,Total,Total,40 anos,15319.0
MU,2507507,João Pessoa,PB,2022,Total,Total,41 anos,13735.0
MU,2507507,João Pessoa,PB,2022,Total,Total,42 anos,14049.0
MU,2507507,João Pessoa,PB,2022,Total,Total,43 anos,13252.0
MU,2507507,João Pessoa,PB,2022,Total,Total,44 anos,12054.0
MU,2507507,João Pessoa,PB,2022,Total,Total,45 a 49 anos,56492.0
MU,2507507,João Pessoa,PB,2022,Total,Total,45 anos,12114.0
MU,2507507,João Pessoa,PB,2022,Total,Total,46 anos,11480.0
MU,2507507,João Pessoa,PB,2022,Total,Total,47 anos,11186.0
MU,2507507,João Pessoa,PB,2022,Total,Total,48 anos,10886.0
MU,2507507,João Pessoa,PB,2022,Total,Total,49 anos,10826.0
MU,2507507,João Pessoa,PB,2022,Total,Total,50 a 54 anos,51839.0
MU,2507507,João Pessoa,PB,2022,Total,Total,50 anos,11109.0
MU,2507507,João Pessoa,PB,2022,Total,Total,51 anos,10108.0
MU,2507507,João Pessoa,PB,2022,Total,Total,52 anos,10756.0
MU,2507507,João Pessoa,PB,2022,Total,Total,53 anos,9932.0
MU,2507507,João Pessoa,PB,2022,Total,Total,54 anos,9934.0
MU,2507507,João Pessoa,PB,2022,Total,Total,55 a 59 anos,48051.0
MU,2507507,João Pessoa,PB,2022,Total,Total,55 anos,10008.0
MU,2507507,João Pessoa,PB,2022,Total,Total,56 anos,9838.0
MU,2507507,João Pessoa,PB,2022,Total,Total,57 anos,9821.0
MU,2507507,João Pessoa,PB,2022,Total,Total,58 anos,9556.0
MU,2507507,João Pessoa,PB,2022,Total,Total,59 anos,8828.0
MU,2507507,João Pessoa,PB,2022,Total,Total,60 a 64 anos,39034.0
MU,2507507,João Pessoa,PB,2022,Total,Total,60 anos,8755.0
MU,2507507,João Pessoa,PB,2022,Total,Total,61 anos,8081.0
MU,2507507,João Pessoa,PB,2022,Total,Total,62 anos,7943.0
MU,2507507,João Pessoa,PB,2022,Total,Total,63 anos,7201.0
MU,2507507,João Pessoa,PB,2022,Total,Total,64 anos,7054.0
MU,2507507,João Pessoa,PB,2022,Total,Total,65 a 69 anos,29992.0
MU,2507507,João Pessoa,PB,2022,Total,Total,65 anos,6867.0
MU,2507507,João Pessoa,PB,2022,Total,Total,66 anos,6270.0
MU,2507507,João Pessoa,PB,2022,Total,Total,67 anos,5997.0
MU,2507507,João Pessoa,PB,2022,Total,Total,68 anos,5685.0
MU,2507507,João Pessoa,PB,2022,Total,Total,69 anos,5173.0
MU,2507507,João Pessoa,PB,2022,Total,Total,70 a 74 anos,22403.0
MU,2507507,João Pessoa,PB,2022,Total,Total,70 anos,5121.0
MU,2507507,João Pessoa,PB,2022,Total,Total,71 anos,4461.0
MU,2507507,João Pessoa,PB,2022,Total,Total,72 anos,4908.0
MU,2507507,João Pessoa,PB,2022,Total,Total,73 anos,3998.0
MU,2507507,João Pessoa,PB,2022,Total,Total,74 anos,3915.0
MU,2507507,João Pessoa,PB,2022,Total,Total,75 a 79 anos,14400.0
MU,2507507,João Pessoa,PB,2022,Total,Total,75 anos,3483.0
MU,2507507,João Pessoa,PB,2022,Total,Total,76 anos,3168.0
MU,2507507,João Pessoa,PB,2022,Total,Total,77 anos,2884.0
MU,2507507,João Pessoa,PB,2022,Total,Total,78 anos,2555.0
MU,2507507,João Pessoa,PB,2022,Total,Total,79 anos,2310.0
MU,2507507,João Pessoa,PB,2022,Total,Total,80 a 84 anos,9589.0
MU,2507507,João Pessoa,PB,2022,Total,Total,80 anos,2280.0
MU,2507507,João Pessoa,PB,2022,Total,Total,81 anos,1916.0
MU,2507507,João Pessoa,PB,2022,Total,Total,82 anos,2177.0
MU,2507507,João Pessoa,PB,2022,Total,Total,83 anos,1669.0
MU,2507507,João Pessoa,PB,2022,Total,Total,84 anos,1547.0
MU,2507507,João Pessoa,PB,2022,Total,Total,85 a 89 anos,5015.0
MU,2507507,João Pessoa,PB,2022,Total,Total,85 anos,1302.0
MU,2507507,João Pessoa,PB,2022,Total,Total,86 anos,1230.0
MU,2507507,João Pessoa,PB,2022,Total,Total,87 anos,1041.0
MU,2507507,João Pessoa,PB,2022,Total,Total,88 anos,788.0
MU,2507507,João Pessoa,PB,2022,Total,Total,89 anos,654.0
MU,2507507,João Pessoa,PB,2022,Total,Total,90 a 94 anos,2351.0
MU,2507507,João Pessoa,PB,2022,Total,Total,90 anos,700.0
MU,2507507,João Pessoa,PB,2022,Total,Total,91 anos,513.0
MU,2507507,João Pessoa,PB,2022,Total,Total,92 anos,521.0
MU,2507507,João Pessoa,PB,2022,Total,Total,93 anos,356.0
MU,2507507,João Pessoa,PB,2022,Total,Total,94 anos,261.0
MU,2507507,João Pessoa,PB,2022,Total,Total,95 a 99 anos,676.0
MU,2507507,João Pessoa,PB,2022,Total,Total,95 anos,217.0
MU,2507507,João Pessoa,PB,2022,Total,Total,96 anos,162.0
MU,2507507,João Pessoa,PB,2022,Total,Total,97 anos,135.0
MU,2507507,João Pessoa,PB,2022,Total,Total,98 anos,102.0
MU,2507507,João Pessoa,PB,2022,Total,Total,99 anos,60.0
MU,2507507,João Pessoa,PB,2022,Total,Total,100 anos ou mais,154.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,18 anos,5723.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,19 anos,6026.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,20 a 24 anos,31339.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,20 anos,5979.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,21 anos,6071.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,22 anos,6634.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,23 anos,6283.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,24 anos,6372.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,25 a 29 anos,31941.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,25 anos,6321.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,26 anos,6402.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,27 anos,6679.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,28 anos,6502.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,29 anos,6037.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,30 a 34 anos,31501.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,30 anos,6407.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,31 anos,5955.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,32 anos,6157.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,33 anos,6490.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,34 anos,6492.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,35 a 39 anos,33045.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,35 anos,6818.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,36 anos,6808.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,37 anos,6446.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,38 anos,6440.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,39 anos,6533.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,40 a 44 anos,31447.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,40 anos,7253.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,41 anos,6246.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,42 anos,6521.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,43 anos,5940.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,44 anos,5487.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,45 a 49 anos,25453.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,45 anos,5555.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,46 anos,5291.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,47 anos,5020.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,48 anos,4777.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,49 anos,4810.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,50 a 54 anos,23117.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,50 anos,5060.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,51 anos,4457.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,52 anos,4830.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,53 anos,4344.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,54 anos,4426.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,55 a 59 anos,20941.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,55 anos,4331.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,56 anos,4290.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,57 anos,4231.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,58 anos,4207.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,59 anos,3882.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,60 a 64 anos,16719.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,60 anos,3829.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,61 anos,3525.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,62 anos,3392.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,63 anos,3014.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,64 anos,2959.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,65 a 69 anos,12419.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,65 anos,2943.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,66 anos,2615.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,67 anos,2471.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,68 anos,2333.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,69 anos,2057.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,70 a 74 anos,8895.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,70 anos,2028.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,71 anos,1892.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,72 anos,1870.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,73 anos,1546.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,74 anos,1559.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,75 a 79 anos,5492.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,75 anos,1392.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,76 anos,1206.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,77 anos,1090.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,78 anos,938.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,79 anos,866.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,80 a 84 anos,3277.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,80 anos,822.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,81 anos,680.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,82 anos,731.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,83 anos,535.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,84 anos,509.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,85 a 89 anos,1519.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,85 anos,428.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,86 anos,354.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,87 anos,318.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,88 anos,226.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,89 anos,193.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,90 a 94 anos,548.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,90 anos,176.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,91 anos,99.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,92 anos,130.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,93 anos,94.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,94 anos,49.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,95 a 99 anos,147.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,95 anos,47.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,96 anos,38.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,97 anos,25.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,98 anos,21.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,99 anos,16.0
MU,2507507,João Pessoa,PB,2022,Total,Homens,100 anos ou mais,24.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,18 anos,5919.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,19 anos,5906.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,20 a 24 anos,32343.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,20 anos,6230.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,21 anos,6182.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,22 anos,6915.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,23 anos,6457.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,24 anos,6559.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,25 a 29 anos,34148.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,25 anos,6806.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,26 anos,6888.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,27 anos,6975.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,28 anos,6845.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,29 anos,6634.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,30 a 34 anos,35101.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,30 anos,7025.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,31 anos,6522.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,32 anos,6893.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,33 anos,7272.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,34 anos,7389.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,35 a 39 anos,37563.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,35 anos,7737.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,36 anos,7705.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,37 anos,7380.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,38 anos,7286.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,39 anos,7455.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,40 a 44 anos,36962.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,40 anos,8066.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,41 anos,7489.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,42 anos,7528.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,43 anos,7312.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,44 anos,6567.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,45 a 49 anos,31039.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,45 anos,6559.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,46 anos,6189.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,47 anos,6166.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,48 anos,6109.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,49 anos,6016.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,50 a 54 anos,28722.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,50 anos,6049.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,51 anos,5651.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,52 anos,5926.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,53 anos,5588.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,54 anos,5508.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,55 a 59 anos,27110.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,55 anos,5677.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,56 anos,5548.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,57 anos,5590.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,58 anos,5349.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,59 anos,4946.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,60 a 64 anos,22315.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,60 anos,4926.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,61 anos,4556.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,62 anos,4551.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,63 anos,4187.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,64 anos,4095.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,65 a 69 anos,17573.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,65 anos,3924.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,66 anos,3655.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,67 anos,3526.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,68 anos,3352.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,69 anos,3116.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,70 a 74 anos,13508.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,70 anos,3093.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,71 anos,2569.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,72 anos,3038.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,73 anos,2452.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,74 anos,2356.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,75 a 79 anos,8908.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,75 anos,2091.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,76 anos,1962.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,77 anos,1794.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,78 anos,1617.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,79 anos,1444.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,80 a 84 anos,6312.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,80 anos,1458.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,81 anos,1236.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,82 anos,1446.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,83 anos,1134.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,84 anos,1038.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,85 a 89 anos,3496.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,85 anos,874.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,86 anos,876.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,87 anos,723.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,88 anos,562.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,89 anos,461.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,90 a 94 anos,1803.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,90 anos,524.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,91 anos,414.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,92 anos,391.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,93 anos,262.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,94 anos,212.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,95 a 99 anos,529.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,95 anos,170.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,96 anos,124.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,97 anos,110.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,98 anos,81.0
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,99 anos,44.0
