nivel,codigo_municipio,nome_municipio,uf,ano,forma_declaracao_idade,sexo,faixa_etaria,populacao
MU,2507507,João Pessoa,PB,2022,Total,Mulheres,100 anos ou mais,130.0
MU,2513703,Santa Rita,PB,2022,Total,Total,18 anos,2278.0
MU,2513703,Santa Rita,PB,2022,Total,Total,19 anos,2136.0
MU,2513703,Santa Rita,PB,2022,Total,Total,20 a 24 anos,11694.0
MU,2513703,Santa Rita,PB,2022,Total,Total,20 anos,2346.0
MU,2513703,Santa Rita,PB,2022,Total,Total,21 anos,2221.0
MU,2513703,Santa Rita,PB,2022,Total,Total,22 anos,2464.0
MU,2513703,Santa Rita,PB,2022,Total,Total,23 anos,2411.0
MU,2513703,Santa Rita,PB,2022,Total,Total,24 anos,2252.0
MU,2513703,Santa Rita,PB,2022,Total,Total,25 a 29 anos,11242.0
MU,2513703,Santa Rita,PB,2022,Total,Total,25 anos,2242.0
MU,2513703,Santa Rita,PB,2022,Total,Total,26 anos,2337.0
MU,2513703,Santa Rita,PB,2022,Total,Total,27 anos,2337.0
MU,2513703,Santa Rita,PB,2022,Total,Total,28 anos,2192.0
MU,2513703,Santa Rita,PB,2022,Total,Total,29 anos,2134.0
MU,2513703,Santa Rita,PB,2022,Total,Total,30 a 34 anos,11304.0
MU,2513703,Santa Rita,PB,2022,Total,Total,30 anos,2309.0
MU,2513703,Santa Rita,PB,2022,Total,Total,31 anos,2100.0
MU,2513703,Santa Rita,PB,2022,Total,Total,32 anos,2198.0
MU,2513703,Santa Rita,PB,2022,Total,Total,33 anos,2361.0
MU,2513703,Santa Rita,PB,2022,Total,Total,34 anos,2336.0
MU,2513703,Santa Rita,PB,2022,Total,Total,35 a 39 anos,11976.0
MU,2513703,Santa Rita,PB,2022,Total,Total,35 anos,2309.0
MU,2513703,Santa Rita,PB,2022,Total,Total,36 anos,2422.0
MU,2513703,Santa Rita,PB,2022,Total,Total,37 anos,2426.0
MU,2513703,Santa Rita,PB,2022,Total,Total,38 anos,2387.0
MU,2513703,Santa Rita,PB,2022,Total,Total,39 anos,2432.0
MU,2513703,Santa Rita,PB,2022,Total,Total,40 a 44 anos,12715.0
MU,2513703,Santa Rita,PB,2022,Total,Total,40 anos,2737.0
MU,2513703,Santa Rita,PB,2022,Total,Total,41 anos,2574.0
MU,2513703,Santa Rita,PB,2022,Total,Total,42 anos,2680.0
MU,2513703,Santa Rita,PB,2022,Total,Total,43 anos,2436.0
MU,2513703,Santa Rita,PB,2022,Total,Total,44 anos,2288.0
MU,2513703,Santa Rita,PB,2022,Total,Total,45 a 49 anos,10696.0
MU,2513703,Santa Rita,PB,2022,Total,Total,45 anos,2321.0
MU,2513703,Santa Rita,PB,2022,Total,Total,46 anos,2202.0
MU,2513703,Santa Rita,PB,2022,Total,Total,47 anos,2077.0
MU,2513703,Santa Rita,PB,2022,Total,Total,48 anos,2043.0
MU,2513703,Santa Rita,PB,2022,Total,Total,49 anos,2053.0
MU,2513703,Santa Rita,PB,2022,Total,Total,50 a 54 anos,9308.0
MU,2513703,Santa Rita,PB,2022,Total,Total,50 anos,1996.0
MU,2513703,Santa Rita,PB,2022,Total,Total,51 anos,1785.0
MU,2513703,Santa Rita,PB,2022,Total,Total,52 anos,2004.0
MU,2513703,Santa Rita,PB,2022,Total,Total,53 anos,1776.0
MU,2513703,Santa Rita,PB,2022,Total,Total,54 anos,1747.0
MU,2513703,Santa Rita,PB,2022,Total,Total,55 a 59 anos,7561.0
MU,2513703,Santa Rita,PB,2022,Total,Total,55 anos,1635.0
MU,2513703,Santa Rita,PB,2022,Total,Total,56 anos,1614.0
MU,2513703,Santa Rita,PB,2022,Total,Total,57 anos,1557.0
MU,2513703,Santa Rita,PB,2022,Total,Total,58 anos,1478.0
MU,2513703,Santa Rita,PB,2022,Total,Total,59 anos,1277.0
MU,2513703,Santa Rita,PB,2022,Total,Total,60 a 64 anos,5837.0
MU,2513703,Santa Rita,PB,2022,Total,Total,60 anos,1334.0
MU,2513703,Santa Rita,PB,2022,Total,Total,61 anos,1194.0
MU,2513703,Santa Rita,PB,2022,Total,Total,62 anos,1209.0
MU,2513703,Santa Rita,PB,2022,Total,Total,63 anos,1076.0
MU,2513703,Santa Rita,PB,2022,Total,Total,64 anos,1024.0
MU,2513703,Santa Rita,PB,2022,Total,Total,65 a 69 anos,4300.0
MU,2513703,Santa Rita,PB,2022,Total,Total,65 anos,974.0
MU,2513703,Santa Rita,PB,2022,Total,Total,66 anos,935.0
MU,2513703,Santa Rita,PB,2022,Total,Total,67 anos,844.0
MU,2513703,Santa Rita,PB,2022,Total,Total,68 anos,812.0
MU,2513703,Santa Rita,PB,2022,Total,Total,69 anos,735.0
MU,2513703,Santa Rita,PB,2022,Total,Total,70 a 74 anos,3235.0
MU,2513703,Santa Rita,PB,2022,Total,Total,70 anos,705.0
MU,2513703,Santa Rita,PB,2022,Total,Total,71 anos,667.0
MU,2513703,Santa Rita,PB,2022,Total,Total,72 anos,769.0
MU,2513703,Santa Rita,PB,2022,Total,Total,73 anos,536.0
MU,2513703,Santa Rita,PB,2022,Total,Total,74 anos,558.0
MU,2513703,Santa Rita,PB,2022,Total,Total,75 a 79 anos,2074.0
MU,2513703,Santa Rita,PB,2022,Total,Total,75 anos,519.0
MU,2513703,Santa Rita,PB,2022,Total,Total,76 anos,430.0
MU,2513703,Santa Rita,PB,2022,Total,Total,77 anos,439.0
MU,2513703,Santa Rita,PB,2022,Total,Total,78 anos,362.0
MU,2513703,Santa Rita,PB,2022,Total,Total,79 anos,324.0
MU,2513703,Santa Rita,PB,2022,Total,Total,80 a 84 anos,1300.0
MU,2513703,Santa Rita,PB,2022,Total,Total,80 anos,310.0
MU,2513703,Santa Rita,PB,2022,Total,Total,81 anos,285.0
MU,2513703,Santa Rita,PB,2022,Total,Total,82 anos,300.0
MU,2513703,Santa Rita,PB,2022,Total,Total,83 anos,221.0
MU,2513703,Santa Rita,PB,2022,Total,Total,84 anos,184.0
MU,2513703,Santa Rita,PB,2022,Total,Total,85 a 89 anos,739.0
MU,2513703,Santa Rita,PB,2022,Total,Total,85 anos,213.0
MU,2513703,Santa Rita,PB,2022,Total,Total,86 anos,194.0
MU,2513703,Santa Rita,PB,2022,Total,Total,87 anos,138.0
MU,2513703,Santa Rita,PB,2022,Total,Total,88 anos,102.0
MU,2513703,Santa Rita,PB,2022,Total,Total,89 anos,92.0
MU,2513703,Santa Rita,PB,2022,Total,Total,90 a 94 anos,325.0
MU,2513703,Santa Rita,PB,2022,Total,Total,90 anos,86.0
MU,2513703,Santa Rita,PB,2022,Total,Total,91 anos,65.0
MU,2513703,Santa Rita,PB,2022,Total,Total,92 anos,77.0
MU,2513703,Santa Rita,PB,2022,Total,Total,93 anos,55.0
MU,2513703,Santa Rita,PB,2022,Total,Total,94 anos,42.0
MU,2513703,Santa Rita,PB,2022,Total,Total,95 a 99 anos,84.0
MU,2513703,Santa Rita,PB,2022,Total,Total,95 anos,28.0
MU,2513703,Santa Rita,PB,2022,Total,Total,96 anos,19.0
MU,2513703,Santa Rita,PB,2022,Total,Total,97 anos,11.0
MU,2513703,Santa Rita,PB,2022,Total,Total,98 anos,13.0
MU,2513703,Santa Rita,PB,2022,Total,Total,99 anos,13.0
MU,2513703,Santa Rita,PB,2022,Total,Total,100 anos ou mais,32.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,18 anos,1181.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,19 anos,1081.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,20 a 24 anos,5728.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,20 anos,1135.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,21 anos,1100.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,22 anos,1193.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,23 anos,1161.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,24 anos,1139.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,25 a 29 anos,5395.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,25 anos,1088.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,26 anos,1132.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,27 anos,1082.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,28 anos,1074.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,29 anos,1019.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,30 a 34 anos,5375.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,30 anos,1125.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,31 anos,986.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,32 anos,1053.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,33 anos,1121.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,34 anos,1090.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,35 a 39 anos,5716.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,35 anos,1117.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,36 anos,1155.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,37 anos,1145.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,38 anos,1157.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,39 anos,1142.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,40 a 44 anos,6072.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,40 anos,1270.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,41 anos,1233.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,42 anos,1291.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,43 anos,1166.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,44 anos,1112.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,45 a 49 anos,5129.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,45 anos,1142.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,46 anos,1044.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,47 anos,984.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,48 anos,955.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,49 anos,1004.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,50 a 54 anos,4444.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,50 anos,964.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,51 anos,877.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,52 anos,959.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,53 anos,845.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,54 anos,799.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,55 a 59 anos,3493.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,55 anos,801.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,56 anos,740.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,57 anos,735.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,58 anos,666.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,59 anos,551.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,60 a 64 anos,2704.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,60 anos,604.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,61 anos,555.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,62 anos,579.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,63 anos,478.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,64 anos,488.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,65 a 69 anos,1902.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,65 anos,453.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,66 anos,416.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,67 anos,367.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,68 anos,340.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,69 anos,326.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,70 a 74 anos,1425.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,70 anos,326.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,71 anos,289.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,72 anos,310.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,73 anos,250.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,74 anos,250.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,75 a 79 anos,832.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,75 anos,225.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,76 anos,183.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,77 anos,167.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,78 anos,141.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,79 anos,116.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,80 a 84 anos,465.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,80 anos,112.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,81 anos,96.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,82 anos,107.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,83 anos,87.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,84 anos,63.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,85 a 89 anos,247.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,85 anos,71.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,86 anos,60.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,87 anos,53.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,88 anos,33.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,89 anos,30.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,90 a 94 anos,90.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,90 anos,24.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,91 anos,14.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,92 anos,21.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,93 anos,18.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,94 anos,13.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,95 a 99 anos,25.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,95 anos,10.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,96 anos,3.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,97 anos,4.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,98 anos,6.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,99 anos,2.0
MU,2513703,Santa Rita,PB,2022,Total,Homens,100 anos ou mais,7.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,18 anos,1097.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,19 anos,1055.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,20 a 24 anos,5966.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,20 anos,1211.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,21 anos,1121.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,22 anos,1271.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,23 anos,1250.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,24 anos,1113.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,25 a 29 anos,5847.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,25 anos,1154.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,26 anos,1205.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,27 anos,1255.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,28 anos,1118.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,29 anos,1115.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,30 a 34 anos,5929.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,30 anos,1184.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,31 anos,1114.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,32 anos,1145.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,33 anos,1240.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,34 anos,1246.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,35 a 39 anos,6260.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,35 anos,1192.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,36 anos,1267.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,37 anos,1281.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,38 anos,1230.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,39 anos,1290.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,40 a 44 anos,6643.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,40 anos,1467.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,41 anos,1341.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,42 anos,1389.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,43 anos,1270.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,44 anos,1176.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,45 a 49 anos,5567.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,45 anos,1179.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,46 anos,1158.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,47 anos,1093.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,48 anos,1088.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,49 anos,1049.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,50 a 54 anos,4864.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,50 anos,1032.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,51 anos,908.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,52 anos,1045.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,53 anos,931.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,54 anos,948.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,55 a 59 anos,4068.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,55 anos,834.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,56 anos,874.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,57 anos,822.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,58 anos,812.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,59 anos,726.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,60 a 64 anos,3133.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,60 anos,730.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,61 anos,639.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,62 anos,630.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,63 anos,598.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,64 anos,536.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,65 a 69 anos,2398.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,65 anos,521.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,66 anos,519.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,67 anos,477.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,68 anos,472.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,69 anos,409.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,70 a 74 anos,1810.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,70 anos,379.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,71 anos,378.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,72 anos,459.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,73 anos,286.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,74 anos,308.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,75 a 79 anos,1242.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,75 anos,294.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,76 anos,247.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,77 anos,272.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,78 anos,221.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,79 anos,208.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,80 a 84 anos,835.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,80 anos,198.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,81 anos,189.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,82 anos,193.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,83 anos,134.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,84 anos,121.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,85 a 89 anos,492.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,85 anos,142.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,86 anos,134.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,87 anos,85.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,88 anos,69.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,89 anos,62.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,90 a 94 anos,235.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,90 anos,62.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,91 anos,51.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,92 anos,56.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,93 anos,37.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,94 anos,29.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,95 a 99 anos,59.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,95 anos,18.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,96 anos,16.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,97 anos,7.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,98 anos,7.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,99 anos,11.0
MU,2513703,Santa Rita,PB,2022,Total,Mulheres,100 anos ou mais,25.0
